Time,x,y,z,Ux,Uy,h
31,0,0.1,0,0.10002,0,0.0099977
31,0,0.15,0,0.10002,0,0.009998
31,0,0.2,0,0.10002,0,0.0099984
31,0,0.25,0,0.10001,0,0.0099989
31,0,0.3,0,0.10001,0,0.0099995
31,0,0.35,0,0.099999,0,0.01
31,0,0.4,0,0.099995,0,0.01
31,0,0.45,0,0.099992,0,0.010001
31,0,0.5,0,0.099992,0,0.010001
31,0,0.55,0,0.099993,0,0.010001
31,0,0.6,0,0.099997,0,0.01
31,0,0.65,0,0.1,0,0.0099997
31,0,0.7,0,0.10001,0,0.009999
31,0,0.75,0,0.10002,0,0.0099983
31,0,0.8,0,0.10002,0,0.0099977
31,0,0.85,0,0.10003,0,0.0099971
31,0,0.9,0,0.10003,0,0.0099967
31,0,0.95,0,0.10004,0,0.0099964
31,0,1,0,0.10004,0,0.0099963
32,0,0,0,0.099998,0,0.01
32,0,0.05,0,0.099998,0,0.01
32,0,0.1,0,0.099998,0,0.01
32,0,0.15,0,0.099999,0,0.01
32,0,0.2,0,0.099999,0,0.01
32,0,0.25,0,0.1,0,0.01
32,0,0.3,0,0.1,0,0.01
32,0,0.35,0,0.1,0,0.0099999
32,0,0.4,0,0.1,0,0.0099998
32,0,0.45,0,0.1,0,0.0099997
32,0,0.5,0,0.1,0,0.0099996
32,0,0.55,0,0.1,0,0.0099996
32,0,0.6,0,0.1,0,0.0099995
32,0,0.65,0,0.10001,0,0.0099995
32,0,0.7,0,0.10001,0,0.0099994
32,0,0.75,0,0.10001,0,0.0099994
32,0,0.8,0,0.10001,0,0.0099993
32,0,0.85,0,0.10001,0,0.0099992
32,0,0.9,0,0.10001,0,0.0099991
32,0,0.95,0,0.10001,0,0.009999
32,0,1,0,0.10001,0,0.0099989
33,0,0,0,0.099982,0,0.010002
33,0,0.05,0,0.099983,0,0.010002
33,0,0.1,0,0.099986,0,0.010001
33,0,0.15,0,0.099988,0,0.010001
33,0,0.2,0,0.099992,0,0.010001
33,0,0.25,0,0.099995,0,0.01
33,0,0.3,0,0.099999,0,0.01
33,0,0.35,0,0.1,0,0.0099998
33,0,0.4,0,0.10001,0,0.0099995
33,0,0.45,0,0.10001,0,0.0099993
33,0,0.5,0,0.10001,0,0.0099992
33,0,0.55,0,0.10001,0,0.0099992
33,0,0.6,0,0.10001,0,0.0099992
33,0,0.65,0,0.10001,0,0.0099993
33,0,0.7,0,0.10001,0,0.0099995
33,0,0.75,0,0.1,0,0.0099997
33,0,0.8,0,0.1,0,0.01
33,0,0.85,0,0.099999,0,0.01
33,0,0.9,0,0.099997,0,0.01
33,0,0.95,0,0.099997,0,0.01
33,0,1,0,0.099996,0,0.01
34,0,0,0,0.099988,0,0.010001
34,0,0.05,0,0.099989,0,0.010001
34,0,0.1,0,0.099989,0,0.010001
34,0,0.15,0,0.09999,0,0.010001
34,0,0.2,0,0.09999,0,0.010001
34,0,0.25,0,0.09999,0,0.010001
34,0,0.3,0,0.099989,0,0.010001
34,0,0.35,0,0.099989,0,0.010001
34,0,0.4,0,0.099989,0,0.010001
34,0,0.45,0,0.099989,0,0.010001
34,0,0.5,0,0.09999,0,0.010001
34,0,0.55,0,0.099991,0,0.010001
34,0,0.6,0,0.099992,0,0.010001
34,0,0.65,0,0.099993,0,0.010001
34,0,0.7,0,0.099995,0,0.01
34,0,0.75,0,0.099997,0,0.01
34,0,0.8,0,0.099998,0,0.01
34,0,0.85,0,0.099999,0,0.01
34,0,0.9,0,0.1,0,0.0099999
34,0,0.95,0,0.1,0,0.0099998
34,0,1,0,0.1,0,0.0099998
35,0,0,0,0.099996,0,0.01
35,0,0.05,0,0.099996,0,0.01
35,0,0.1,0,0.099996,0,0.01
35,0,0.15,0,0.099995,0,0.010001
35,0,0.2,0,0.099993,0,0.010001
35,0,0.25,0,0.099992,0,0.010001
35,0,0.3,0,0.099991,0,0.010001
35,0,0.35,0,0.099991,0,0.010001
35,0,0.4,0,0.099991,0,0.010001
35,0,0.45,0,0.099991,0,0.010001
35,0,0.5,0,0.099991,0,0.010001
35,0,0.55,0,0.099992,0,0.010001
35,0,0.6,0,0.099993,0,0.010001
35,0,0.65,0,0.099995,0,0.01
35,0,0.7,0,0.099997,0,0.01
35,0,0.75,0,0.099999,0,0.01
35,0,0.8,0,0.1,0,0.0099998
35,0,0.85,0,0.1,0,0.0099996
35,0,0.9,0,0.10001,0,0.0099993
35,0,0.95,0,0.10001,0,0.0099991
35,0,1,0,0.10001,0,0.009999
36,0,0,0,0.099987,0,0.010001
36,0,0.05,0,0.099988,0,0.010001
36,0,0.1,0,0.09999,0,0.010001
36,0,0.15,0,0.099992,0,0.010001
36,0,0.2,0,0.099994,0,0.010001
36,0,0.25,0,0.099996,0,0.01
36,0,0.3,0,0.099998,0,0.01
36,0,0.35,0,0.1,0,0.01
36,0,0.4,0,0.1,0,0.0099999
36,0,0.45,0,0.1,0,0.0099998
36,0,0.5,0,0.1,0,0.0099997
36,0,0.55,0,0.1,0,0.0099997
36,0,0.6,0,0.1,0,0.0099996
36,0,0.65,0,0.1,0,0.0099996
36,0,0.7,0,0.1,0,0.0099996
36,0,0.75,0,0.1,0,0.0099997
36,0,0.8,0,0.1,0,0.0099998
36,0,0.85,0,0.1,0,0.0099999
36,0,0.9,0,0.1,0,0.0099999
36,0,0.95,0,0.1,0,0.01
36,0,1,0,0.1,0,0.0099999
37,0,0,0,0.099987,0,0.010001
37,0,0.05,0,0.099987,0,0.010001
37,0,0.1,0,0.099988,0,0.010001
37,0,0.15,0,0.099989,0,0.010001
37,0,0.2,0,0.09999,0,0.010001
37,0,0.25,0,0.099992,0,0.010001
37,0,0.3,0,0.099993,0,0.010001
37,0,0.35,0,0.099995,0,0.01
37,0,0.4,0,0.099997,0,0.01
37,0,0.45,0,0.099998,0,0.01
37,0,0.5,0,0.099999,0,0.01
37,0,0.55,0,0.099999,0,0.01
37,0,0.6,0,0.099999,0,0.01
37,0,0.65,0,0.099999,0,0.01
37,0,0.7,0,0.099999,0,0.01
37,0,0.75,0,0.099998,0,0.01
37,0,0.8,0,0.099998,0,0.01
37,0,0.85,0,0.099999,0,0.01
37,0,0.9,0,0.099999,0,0.01
37,0,0.95,0,0.1,0,0.01
37,0,1,0,0.1,0,0.01
38,0,0,0,0.099992,0,0.010001
38,0,0.05,0,0.099992,0,0.010001
38,0,0.1,0,0.099992,0,0.010001
38,0,0.15,0,0.099992,0,0.010001
38,0,0.2,0,0.099992,0,0.010001
38,0,0.25,0,0.099991,0,0.010001
38,0,0.3,0,0.09999,0,0.010001
38,0,0.35,0,0.099989,0,0.010001
38,0,0.4,0,0.099988,0,0.010001
38,0,0.45,0,0.099988,0,0.010001
38,0,0.5,0,0.099988,0,0.010001
38,0,0.55,0,0.099989,0,0.010001
38,0,0.6,0,0.099991,0,0.010001
38,0,0.65,0,0.099993,0,0.010001
38,0,0.7,0,0.099995,0,0.01
38,0,0.75,0,0.099997,0,0.01
38,0,0.8,0,0.1,0,0.01
38,0,0.85,0,0.1,0,0.0099998
38,0,0.9,0,0.1,0,0.0099997
38,0,0.95,0,0.1,0,0.0099995
38,0,1,0,0.10001,0,0.0099995
39,0,0,0,0.099991,0,0.010001
39,0,0.05,0,0.099991,0,0.010001
39,0,0.1,0,0.099992,0,0.010001
39,0,0.15,0,0.099993,0,0.010001
39,0,0.2,0,0.099993,0,0.010001
39,0,0.25,0,0.099994,0,0.010001
39,0,0.3,0,0.099995,0,0.01
39,0,0.35,0,0.099996,0,0.01
39,0,0.4,0,0.099997,0,0.01
39,0,0.45,0,0.099998,0,0.01
39,0,0.5,0,0.099998,0,0.01
39,0,0.55,0,0.099999,0,0.01
39,0,0.6,0,0.099999,0,0.01
39,0,0.65,0,0.1,0,0.01
39,0,0.7,0,0.1,0,0.0099999
39,0,0.75,0,0.1,0,0.0099999
39,0,0.8,0,0.1,0,0.0099998
39,0,0.85,0,0.1,0,0.0099998
39,0,0.9,0,0.1,0,0.0099997
39,0,0.95,0,0.1,0,0.0099996
39,0,1,0,0.1,0,0.0099996
40,0,0,0,0.099989,0,0.010001
40,0,0.05,0,0.09999,0,0.010001
40,0,0.1,0,0.099991,0,0.010001
40,0,0.15,0,0.099993,0,0.010001
40,0,0.2,0,0.099995,0,0.01
40,0,0.25,0,0.099997,0,0.01
40,0,0.3,0,0.099999,0,0.01
40,0,0.35,0,0.1,0,0.0099999
40,0,0.4,0,0.1,0,0.0099998
40,0,0.45,0,0.1,0,0.0099996
40,0,0.5,0,0.1,0,0.0099995
40,0,0.55,0,0.10001,0,0.0099995
40,0,0.6,0,0.10001,0,0.0099995
40,0,0.65,0,0.10001,0,0.0099995
40,0,0.7,0,0.1,0,0.0099996
40,0,0.75,0,0.1,0,0.0099996
40,0,0.8,0,0.1,0,0.0099997
40,0,0.85,0,0.1,0,0.0099997
40,0,0.9,0,0.1,0,0.0099997
40,0,0.95,0,0.1,0,0.0099997
40,0,1,0,0.1,0,0.0099997
41,0,0,0,0.099998,0,0.01
41,0,0.05,0,0.099999,0,0.01
41,0,0.1,0,0.099999,0,0.01
41,0,0.15,0,0.1,0,0.01
41,0,0.2,0,0.1,0,0.01
41,0,0.25,0,0.1,0,0.01
41,0,0.3,0,0.1,0,0.01
41,0,0.35,0,0.1,0,0.01
41,0,0.4,0,0.1,0,0.01
41,0,0.45,0,0.1,0,0.01
41,0,0.5,0,0.1,0,0.0099999
41,0,0.55,0,0.1,0,0.0099998
41,0,0.6,0,0.1,0,0.0099997
41,0,0.65,0,0.1,0,0.0099996
41,0,0.7,0,0.10001,0,0.0099994
41,0,0.75,0,0.10001,0,0.0099993
41,0,0.8,0,0.10001,0,0.0099992
41,0,0.85,0,0.10001,0,0.0099991
41,0,0.9,0,0.10001,0,0.009999
41,0,0.95,0,0.10001,0,0.0099989
41,0,1,0,0.10001,0,0.0099988
42,0,0,0,0.099999,0,0.01
42,0,0.05,0,0.1,0,0.01
42,0,0.1,0,0.1,0,0.01
42,0,0.15,0,0.1,0,0.01
42,0,0.2,0,0.099999,0,0.01
42,0,0.25,0,0.099999,0,0.01
42,0,0.3,0,0.099998,0,0.01
42,0,0.35,0,0.099998,0,0.01
42,0,0.4,0,0.099998,0,0.01
42,0,0.45,0,0.099998,0,0.01
42,0,0.5,0,0.099999,0,0.01
42,0,0.55,0,0.099999,0,0.01
42,0,0.6,0,0.1,0,0.0099999
42,0,0.65,0,0.1,0,0.0099998
42,0,0.7,0,0.1,0,0.0099997
42,0,0.75,0,0.10001,0,0.0099995
42,0,0.8,0,0.10001,0,0.0099993
42,0,0.85,0,0.10001,0,0.0099991
42,0,0.9,0,0.10001,0,0.0099989
42,0,0.95,0,0.10001,0,0.0099988
42,0,1,0,0.10001,0,0.0099987
43,0,0,0,0.099988,0,0.010001
43,0,0.05,0,0.099989,0,0.010001
43,0,0.1,0,0.099991,0,0.010001
43,0,0.15,0,0.099993,0,0.010001
43,0,0.2,0,0.099995,0,0.01
43,0,0.25,0,0.099998,0,0.01
43,0,0.3,0,0.1,0,0.01
43,0,0.35,0,0.1,0,0.0099998
43,0,0.4,0,0.1,0,0.0099996
43,0,0.45,0,0.10001,0,0.0099995
43,0,0.5,0,0.10001,0,0.0099994
43,0,0.55,0,0.10001,0,0.0099993
43,0,0.6,0,0.10001,0,0.0099993
43,0,0.65,0,0.10001,0,0.0099994
43,0,0.7,0,0.10001,0,0.0099995
43,0,0.75,0,0.1,0,0.0099996
43,0,0.8,0,0.1,0,0.0099997
43,0,0.85,0,0.1,0,0.0099998
43,0,0.9,0,0.1,0,0.0099999
43,0,0.95,0,0.1,0,0.0099999
43,0,1,0,0.1,0,0.0099999
44,0,0,0,0.099997,0,0.01
44,0,0.05,0,0.099997,0,0.01
44,0,0.1,0,0.099998,0,0.01
44,0,0.15,0,0.099998,0,0.01
44,0,0.2,0,0.099998,0,0.01
44,0,0.25,0,0.099998,0,0.01
44,0,0.3,0,0.099999,0,0.01
44,0,0.35,0,0.099999,0,0.01
44,0,0.4,0,0.099999,0,0.01
44,0,0.45,0,0.1,0,0.01
44,0,0.5,0,0.1,0,0.01
44,0,0.55,0,0.1,0,0.0099999
44,0,0.6,0,0.1,0,0.0099998
44,0,0.65,0,0.1,0,0.0099997
44,0,0.7,0,0.1,0,0.0099996
44,0,0.75,0,0.10001,0,0.0099995
44,0,0.8,0,0.10001,0,0.0099993
44,0,0.85,0,0.10001,0,0.0099992
44,0,0.9,0,0.10001,0,0.0099991
44,0,0.95,0,0.10001,0,0.009999
44,0,1,0,0.10001,0,0.0099989
45,0,0,0,0.1,0,0.01
45,0,0.05,0,0.1,0,0.01
45,0,0.1,0,0.1,0,0.01
45,0,0.15,0,0.1,0,0.01
45,0,0.2,0,0.1,0,0.01
45,0,0.25,0,0.1,0,0.01
45,0,0.3,0,0.099999,0,0.01
45,0,0.35,0,0.099999,0,0.01
45,0,0.4,0,0.099999,0,0.01
45,0,0.45,0,0.099999,0,0.01
45,0,0.5,0,0.1,0,0.01
45,0,0.55,0,0.1,0,0.0099999
45,0,0.6,0,0.1,0,0.0099998
45,0,0.65,0,0.1,0,0.0099997
45,0,0.7,0,0.10001,0,0.0099995
45,0,0.75,0,0.10001,0,0.0099993
45,0,0.8,0,0.10001,0,0.0099992
45,0,0.85,0,0.10001,0,0.009999
45,0,0.9,0,0.10001,0,0.0099989
45,0,0.95,0,0.10001,0,0.0099987
45,0,1,0,0.10001,0,0.0099987
46,0,0,0,0.099991,0,0.010001
46,0,0.05,0,0.099991,0,0.010001
46,0,0.1,0,0.099993,0,0.010001
46,0,0.15,0,0.099994,0,0.010001
46,0,0.2,0,0.099996,0,0.01
46,0,0.25,0,0.099998,0,0.01
46,0,0.3,0,0.1,0,0.01
46,0,0.35,0,0.1,0,0.0099998
46,0,0.4,0,0.1,0,0.0099997
46,0,0.45,0,0.1,0,0.0099996
46,0,0.5,0,0.10001,0,0.0099995
46,0,0.55,0,0.10001,0,0.0099994
46,0,0.6,0,0.10001,0,0.0099994
46,0,0.65,0,0.10001,0,0.0099994
46,0,0.7,0,0.10001,0,0.0099995
46,0,0.75,0,0.10001,0,0.0099995
46,0,0.8,0,0.1,0,0.0099996
46,0,0.85,0,0.1,0,0.0099996
46,0,0.9,0,0.1,0,0.0099996
46,0,0.95,0,0.1,0,0.0099996
46,0,1,0,0.10001,0,0.0099995
47,0,0,0,0.099993,0,0.010001
47,0,0.05,0,0.099994,0,0.010001
47,0,0.1,0,0.099994,0,0.010001
47,0,0.15,0,0.099995,0,0.01
47,0,0.2,0,0.099996,0,0.01
47,0,0.25,0,0.099996,0,0.01
47,0,0.3,0,0.099997,0,0.01
47,0,0.35,0,0.099998,0,0.01
47,0,0.4,0,0.099999,0,0.01
47,0,0.45,0,0.099999,0,0.01
47,0,0.5,0,0.1,0,0.01
47,0,0.55,0,0.1,0,0.0099999
47,0,0.6,0,0.1,0,0.0099999
47,0,0.65,0,0.1,0,0.0099998
47,0,0.7,0,0.1,0,0.0099997
47,0,0.75,0,0.1,0,0.0099997
47,0,0.8,0,0.1,0,0.0099996
47,0,0.85,0,0.1,0,0.0099995
47,0,0.9,0,0.10001,0,0.0099995
47,0,0.95,0,0.10001,0,0.0099994
47,0,1,0,0.10001,0,0.0099993
48,0,0,0,0.099995,0,0.01
48,0,0.05,0,0.099995,0,0.01
48,0,0.1,0,0.099996,0,0.01
48,0,0.15,0,0.099996,0,0.01
48,0,0.2,0,0.099995,0,0.01
48,0,0.25,0,0.099995,0,0.01
48,0,0.3,0,0.099995,0,0.01
48,0,0.35,0,0.099995,0,0.01
48,0,0.4,0,0.099995,0,0.01
48,0,0.45,0,0.099995,0,0.01
48,0,0.5,0,0.099995,0,0.01
48,0,0.55,0,0.099996,0,0.01
48,0,0.6,0,0.099997,0,0.01
48,0,0.65,0,0.099999,0,0.01
48,0,0.7,0,0.1,0,0.01
48,0,0.75,0,0.1,0,0.0099998
48,0,0.8,0,0.1,0,0.0099996
48,0,0.85,0,0.10001,0,0.0099995
48,0,0.9,0,0.10001,0,0.0099993
48,0,0.95,0,0.10001,0,0.0099992
48,0,1,0,0.10001,0,0.0099992
49,0,0,0,0.09999,0,0.010001
49,0,0.05,0,0.09999,0,0.010001
49,0,0.1,0,0.099992,0,0.010001
49,0,0.15,0,0.099993,0,0.010001
49,0,0.2,0,0.099994,0,0.010001
49,0,0.25,0,0.099995,0,0.01
49,0,0.3,0,0.099997,0,0.01
49,0,0.35,0,0.099998,0,0.01
49,0,0.4,0,0.099999,0,0.01
49,0,0.45,0,0.1,0,0.01
49,0,0.5,0,0.1,0,0.0099999
49,0,0.55,0,0.1,0,0.0099998
49,0,0.6,0,0.1,0,0.0099998
49,0,0.65,0,0.1,0,0.0099998
49,0,0.7,0,0.1,0,0.0099998
49,0,0.75,0,0.1,0,0.0099998
49,0,0.8,0,0.1,0,0.0099998
49,0,0.85,0,0.1,0,0.0099998
49,0,0.9,0,0.1,0,0.0099998
49,0,0.95,0,0.1,0,0.0099997
49,0,1,0,0.1,0,0.0099996
50,0,0,0,0.099992,0,0.010001
50,0,0.05,0,0.099993,0,0.010001
50,0,0.1,0,0.099994,0,0.010001
50,0,0.15,0,0.099994,0,0.010001
50,0,0.2,0,0.099995,0,0.01
50,0,0.25,0,0.099996,0,0.01
50,0,0.3,0,0.099997,0,0.01
50,0,0.35,0,0.099998,0,0.01
50,0,0.4,0,0.099999,0,0.01
50,0,0.45,0,0.099999,0,0.01
50,0,0.5,0,0.1,0,0.01
50,0,0.55,0,0.1,0,0.0099999
50,0,0.6,0,0.1,0,0.0099999
50,0,0.65,0,0.1,0,0.0099998
50,0,0.7,0,0.1,0,0.0099997
50,0,0.75,0,0.1,0,0.0099997
50,0,0.8,0,0.1,0,0.0099996
50,0,0.85,0,0.1,0,0.0099996
50,0,0.9,0,0.1,0,0.0099996
50,0,0.95,0,0.10001,0,0.0099995
50,0,1,0,0.10001,0,0.0099994
51,0,0,0,0.099994,0,0.010001
51,0,0.05,0,0.099995,0,0.010001
51,0,0.1,0,0.099995,0,0.01
51,0,0.15,0,0.099995,0,0.01
51,0,0.2,0,0.099995,0,0.01
51,0,0.25,0,0.099996,0,0.01
51,0,0.3,0,0.099996,0,0.01
51,0,0.35,0,0.099996,0,0.01
51,0,0.4,0,0.099996,0,0.01
51,0,0.45,0,0.099996,0,0.01
51,0,0.5,0,0.099997,0,0.01
51,0,0.55,0,0.099998,0,0.01
51,0,0.6,0,0.099999,0,0.01
51,0,0.65,0,0.1,0,0.01
51,0,0.7,0,0.1,0,0.0099999
51,0,0.75,0,0.1,0,0.0099998
51,0,0.8,0,0.1,0,0.0099996
51,0,0.85,0,0.10001,0,0.0099995
51,0,0.9,0,0.10001,0,0.0099994
51,0,0.95,0,0.10001,0,0.0099993
51,0,1,0,0.10001,0,0.0099992
52,0,0,0,0.099991,0,0.010001
52,0,0.05,0,0.099991,0,0.010001
52,0,0.1,0,0.099992,0,0.010001
52,0,0.15,0,0.099993,0,0.010001
52,0,0.2,0,0.099994,0,0.010001
52,0,0.25,0,0.099995,0,0.01
52,0,0.3,0,0.099996,0,0.01
52,0,0.35,0,0.099997,0,0.01
52,0,0.4,0,0.099998,0,0.01
52,0,0.45,0,0.099999,0,0.01
52,0,0.5,0,0.099999,0,0.01
52,0,0.55,0,0.1,0,0.01
52,0,0.6,0,0.1,0,0.01
52,0,0.65,0,0.1,0,0.0099999
52,0,0.7,0,0.1,0,0.0099999
52,0,0.75,0,0.1,0,0.0099998
52,0,0.8,0,0.1,0,0.0099998
52,0,0.85,0,0.1,0,0.0099997
52,0,0.9,0,0.1,0,0.0099997
52,0,0.95,0,0.1,0,0.0099996
52,0,1,0,0.10001,0,0.0099995
53,0,0,0,0.099991,0,0.010001
53,0,0.05,0,0.099992,0,0.010001
53,0,0.1,0,0.099993,0,0.010001
53,0,0.15,0,0.099994,0,0.010001
53,0,0.2,0,0.099995,0,0.010001
53,0,0.25,0,0.099996,0,0.01
53,0,0.3,0,0.099997,0,0.01
53,0,0.35,0,0.099998,0,0.01
53,0,0.4,0,0.099999,0,0.01
53,0,0.45,0,0.099999,0,0.01
53,0,0.5,0,0.1,0,0.01
53,0,0.55,0,0.1,0,0.0099999
53,0,0.6,0,0.1,0,0.0099999
53,0,0.65,0,0.1,0,0.0099998
53,0,0.7,0,0.1,0,0.0099998
53,0,0.75,0,0.1,0,0.0099997
53,0,0.8,0,0.1,0,0.0099997
53,0,0.85,0,0.1,0,0.0099996
53,0,0.9,0,0.1,0,0.0099996
53,0,0.95,0,0.1,0,0.0099995
53,0,1,0,0.10001,0,0.0099995
54,0,0,0,0.099994,0,0.010001
54,0,0.05,0,0.099994,0,0.010001
54,0,0.1,0,0.099995,0,0.01
54,0,0.15,0,0.099996,0,0.01
54,0,0.2,0,0.099996,0,0.01
54,0,0.25,0,0.099997,0,0.01
54,0,0.3,0,0.099997,0,0.01
54,0,0.35,0,0.099997,0,0.01
54,0,0.4,0,0.099998,0,0.01
54,0,0.45,0,0.099999,0,0.01
54,0,0.5,0,0.099999,0,0.01
54,0,0.55,0,0.1,0,0.01
54,0,0.6,0,0.1,0,0.0099999
54,0,0.65,0,0.1,0,0.0099998
54,0,0.7,0,0.1,0,0.0099998
54,0,0.75,0,0.1,0,0.0099997
54,0,0.8,0,0.1,0,0.0099996
54,0,0.85,0,0.10001,0,0.0099995
54,0,0.9,0,0.10001,0,0.0099994
54,0,0.95,0,0.10001,0,0.0099993
54,0,1,0,0.10001,0,0.0099992
55,0,0,0,0.099994,0,0.010001
55,0,0.05,0,0.099995,0,0.010001
55,0,0.1,0,0.099996,0,0.01
55,0,0.15,0,0.099996,0,0.01
55,0,0.2,0,0.099997,0,0.01
55,0,0.25,0,0.099997,0,0.01
55,0,0.3,0,0.099998,0,0.01
55,0,0.35,0,0.099998,0,0.01
55,0,0.4,0,0.099999,0,0.01
55,0,0.45,0,0.1,0,0.01
55,0,0.5,0,0.1,0,0.01
55,0,0.55,0,0.1,0,0.0099999
55,0,0.6,0,0.1,0,0.0099998
55,0,0.65,0,0.1,0,0.0099998
55,0,0.7,0,0.1,0,0.0099997
55,0,0.75,0,0.1,0,0.0099996
55,0,0.8,0,0.10001,0,0.0099995
55,0,0.85,0,0.10001,0,0.0099994
55,0,0.9,0,0.10001,0,0.0099993
55,0,0.95,0,0.10001,0,0.0099993
55,0,1,0,0.10001,0,0.0099992
56,0,0,0,0.099993,0,0.010001
56,0,0.05,0,0.099993,0,0.010001
56,0,0.1,0,0.099994,0,0.010001
56,0,0.15,0,0.099995,0,0.01
56,0,0.2,0,0.099996,0,0.01
56,0,0.25,0,0.099997,0,0.01
56,0,0.3,0,0.099998,0,0.01
56,0,0.35,0,0.099999,0,0.01
56,0,0.4,0,0.1,0,0.01
56,0,0.45,0,0.1,0,0.0099999
56,0,0.5,0,0.1,0,0.0099998
56,0,0.55,0,0.1,0,0.0099998
56,0,0.6,0,0.1,0,0.0099997
56,0,0.65,0,0.1,0,0.0099997
56,0,0.7,0,0.1,0,0.0099996
56,0,0.75,0,0.1,0,0.0099996
56,0,0.8,0,0.1,0,0.0099996
56,0,0.85,0,0.10001,0,0.0099995
56,0,0.9,0,0.10001,0,0.0099995
56,0,0.95,0,0.10001,0,0.0099994
56,0,1,0,0.10001,0,0.0099993
57,0,0,0,0.099994,0,0.010001
57,0,0.05,0,0.099994,0,0.010001
57,0,0.1,0,0.099995,0,0.01
57,0,0.15,0,0.099996,0,0.01
57,0,0.2,0,0.099996,0,0.01
57,0,0.25,0,0.099997,0,0.01
57,0,0.3,0,0.099998,0,0.01
57,0,0.35,0,0.099998,0,0.01
57,0,0.4,0,0.099999,0,0.01
57,0,0.45,0,0.099999,0,0.01
57,0,0.5,0,0.1,0,0.01
57,0,0.55,0,0.1,0,0.0099999
57,0,0.6,0,0.1,0,0.0099999
57,0,0.65,0,0.1,0,0.0099998
57,0,0.7,0,0.1,0,0.0099997
57,0,0.75,0,0.1,0,0.0099996
57,0,0.8,0,0.1,0,0.0099995
57,0,0.85,0,0.10001,0,0.0099995
57,0,0.9,0,0.10001,0,0.0099994
57,0,0.95,0,0.10001,0,0.0099993
57,0,1,0,0.10001,0,0.0099993
58,0,0,0,0.099994,0,0.010001
58,0,0.05,0,0.099995,0,0.010001
58,0,0.1,0,0.099996,0,0.01
58,0,0.15,0,0.099996,0,0.01
58,0,0.2,0,0.099997,0,0.01
58,0,0.25,0,0.099997,0,0.01
58,0,0.3,0,0.099997,0,0.01
58,0,0.35,0,0.099998,0,0.01
58,0,0.4,0,0.099999,0,0.01
58,0,0.45,0,0.099999,0,0.01
58,0,0.5,0,0.1,0,0.01
58,0,0.55,0,0.1,0,0.01
58,0,0.6,0,0.1,0,0.0099999
58,0,0.65,0,0.1,0,0.0099998
58,0,0.7,0,0.1,0,0.0099997
58,0,0.75,0,0.1,0,0.0099996
58,0,0.8,0,0.1,0,0.0099995
58,0,0.85,0,0.10001,0,0.0099994
58,0,0.9,0,0.10001,0,0.0099993
58,0,0.95,0,0.10001,0,0.0099993
58,0,1,0,0.10001,0,0.0099992
59,0,0,0,0.099993,0,0.010001
59,0,0.05,0,0.099994,0,0.010001
59,0,0.1,0,0.099995,0,0.010001
59,0,0.15,0,0.099996,0,0.01
59,0,0.2,0,0.099996,0,0.01
59,0,0.25,0,0.099997,0,0.01
59,0,0.3,0,0.099998,0,0.01
59,0,0.35,0,0.099999,0,0.01
59,0,0.4,0,0.1,0,0.01
59,0,0.45,0,0.1,0,0.0099999
59,0,0.5,0,0.1,0,0.0099999
59,0,0.55,0,0.1,0,0.0099998
59,0,0.6,0,0.1,0,0.0099997
59,0,0.65,0,0.1,0,0.0099997
59,0,0.7,0,0.1,0,0.0099996
59,0,0.75,0,0.1,0,0.0099996
59,0,0.8,0,0.1,0,0.0099995
59,0,0.85,0,0.10001,0,0.0099995
59,0,0.9,0,0.10001,0,0.0099994
59,0,0.95,0,0.10001,0,0.0099993
59,0,1,0,0.10001,0,0.0099993
60,0,0,0,0.099993,0,0.010001
60,0,0.05,0,0.099994,0,0.010001
60,0,0.1,0,0.099995,0,0.010001
60,0,0.15,0,0.099995,0,0.01
60,0,0.2,0,0.099996,0,0.01
60,0,0.25,0,0.099997,0,0.01
60,0,0.3,0,0.099998,0,0.01
60,0,0.35,0,0.099999,0,0.01
60,0,0.4,0,0.099999,0,0.01
60,0,0.45,0,0.1,0,0.01
60,0,0.5,0,0.1,0,0.0099999
60,0,0.55,0,0.1,0,0.0099999
60,0,0.6,0,0.1,0,0.0099998
60,0,0.65,0,0.1,0,0.0099997
60,0,0.7,0,0.1,0,0.0099997
60,0,0.75,0,0.1,0,0.0099996
60,0,0.8,0,0.1,0,0.0099996
60,0,0.85,0,0.10001,0,0.0099995
60,0,0.9,0,0.10001,0,0.0099994
60,0,0.95,0,0.10001,0,0.0099994
60,0,1,0,0.10001,0,0.0099993
61,0,0,0,0.099994,0,0.010001
61,0,0.05,0,0.099995,0,0.010001
61,0,0.1,0,0.099995,0,0.01
61,0,0.15,0,0.099996,0,0.01
61,0,0.2,0,0.099996,0,0.01
61,0,0.25,0,0.099997,0,0.01
61,0,0.3,0,0.099997,0,0.01
61,0,0.35,0,0.099998,0,0.01
61,0,0.4,0,0.099998,0,0.01
61,0,0.45,0,0.099999,0,0.01
61,0,0.5,0,0.099999,0,0.01
61,0,0.55,0,0.1,0,0.01
61,0,0.6,0,0.1,0,0.0099999
61,0,0.65,0,0.1,0,0.0099998
61,0,0.7,0,0.1,0,0.0099998
61,0,0.75,0,0.1,0,0.0099997
61,0,0.8,0,0.1,0,0.0099996
61,0,0.85,0,0.10001,0,0.0099995
61,0,0.9,0,0.10001,0,0.0099994
61,0,0.95,0,0.10001,0,0.0099993
