Time,x,y,Ux,Uy,p,,
0.3,0.3,1,1,0,-0.065576,,
0.3,0.35,1,1,0,-0.051189,,
0.3,0.4,1,1,0,-0.0377,,
0.3,0.45,1,1,0,-0.024789,,
0.3,0.5,1,1,0,-0.012238,,
0.3,0.55,1,1,0,0.00019599,,
0.3,0.6,1,1,0,0.012831,,
0.3,0.65,1,1,0,0.02623,,
0.3,0.7,1,1,0,0.04149,,
0.3,0.75,1,1,0,0.061189,,
0.3,0.8,1,1,0,0.091853,,
0.3,0.85,1,1,0,0.15006,,
0.3,0.9,1,1,0,0.26485,,
0.3,0.95,1,1,0,0.51916,,
0.3,1,1,0.5,0,0.69765,,
0.3,0,0,0,0,-3.22E-10,,0.1
0.3,0.05,0,0,0,-0.00016814,,0.1
0.3,0.1,0,0,0,-0.0002619,,0.1
0.3,0.15,0,0,0,0.00010174,,0.1
0.3,0.2,0,0,0,0.00088076,,0.1
0.3,0.25,0,0,0,0.0020444,,0.1
0.3,0.3,0,0,0,0.0035539,,0.1
0.3,0.35,0,0,0,0.0053598,,0.1
0.3,0.4,0,0,0,0.0074049,,0.1
0.3,0.45,0,0,0,0.0096248,,0.1
0.3,0.5,0,0,0,0.011949,,0.1
0.3,0.55,0,0,0,0.014301,,0.1
0.3,0.6,0,0,0,0.016603,,0.1
0.3,0.65,0,0,0,0.018774,,0.1
0.3,0.7,0,0,0,0.020733,,0.1
0.3,0.75,0,0,0,0.022404,,0.1
0.3,0.8,0,0,0,0.023717,,0.1
0.3,0.85,0,0,0,0.024615,,0.1
0.3,0.9,0,0,0,0.025053,,0.1
0.3,0.95,0,0,0,0.024983,,0.1
0.3,1,0,0,0,0.024814,,0.1
0.3,0,0.05,0,0,0.00016461,,0.1
0.3,0.05,0.05,-0.0009939,0.00098222,-6.86E-06,,0.1
0.3,0.1,0.05,-0.0027408,0.0015074,-9.82E-05,,0.1
0.3,0.15,0.05,-0.0049066,0.0016136,0.00027093,,0.1
0.3,0.2,0.05,-0.0070137,0.0015266,0.0010426,,0.1
0.3,0.25,0.05,-0.0089292,0.0013593,0.002188,,0.1
0.3,0.3,0.05,-0.010589,0.0011479,0.003673,,0.1
0.3,0.35,0.05,-0.011945,0.00090462,0.0054506,,0.1
0.3,0.4,0.05,-0.012959,0.00063646,0.0074651,,0.1
0.3,0.45,0.05,-0.013604,0.00034957,0.009653,,0.1
0.3,0.5,0.05,-0.013861,5.02E-05,0.011945,,0.1
0.3,0.55,0.05,-0.013717,-0.00025487,0.014265,,0.1
0.3,0.6,0.05,-0.013171,-0.00055843,0.016536,,0.1
0.3,0.65,0.05,-0.012232,-0.00085243,0.018677,,0.1
0.3,0.7,0.05,-0.010917,-0.0011279,0.02061,,0.1
0.3,0.75,0.05,-0.0092584,-0.001374,0.022259,,0.1
0.3,0.8,0.05,-0.0073051,-0.0015734,0.023555,,0.1
0.3,0.85,0.05,-0.0051271,-0.0016836,0.024447,,0.1
0.3,0.9,0.05,-0.0028711,-0.001584,0.024891,,0.1
0.3,0.95,0.05,-0.0010439,-0.0010383,0.024823,,0.1
0.3,1,0.05,0,0,0.02465,,0.1
0.3,0,0.1,0,0,0.00026054,,0.1
0.3,0.05,0.1,-0.0015876,0.0027488,7.00E-05,,0.1
0.3,0.1,0.1,-0.004158,0.0039973,-3.63E-05,,0.1
0.3,0.15,0.1,-0.007264,0.0042297,0.00033859,,0.1
0.3,0.2,0.1,-0.010271,0.0039967,0.0011071,,0.1
0.3,0.25,0.1,-0.013,0.0035567,0.0022404,,0.1
0.3,0.3,0.1,-0.015362,0.0029993,0.0037094,,0.1
0.3,0.35,0.1,-0.017288,0.0023578,0.00547,,0.1
0.3,0.4,0.1,-0.018724,0.0016519,0.0074677,,0.1
0.3,0.45,0.1,-0.019634,0.00089859,0.00964,,0.1
0.3,0.5,0.1,-0.01999,0.00011466,0.011918,,0.1
0.3,0.55,0.1,-0.019778,-0.00068247,0.014227,,0.1
0.3,0.6,0.1,-0.018997,-0.001474,0.016488,,0.1
0.3,0.65,0.1,-0.017656,-0.0022393,0.018623,,0.1
0.3,0.7,0.1,-0.015784,-0.0029549,0.02055,,0.1
0.3,0.75,0.1,-0.013425,-0.0035922,0.022196,,0.1
0.3,0.8,0.1,-0.010647,-0.0041061,0.023492,,0.1
0.3,0.85,0.1,-0.0075487,-0.0043926,0.024389,,0.1
0.3,0.9,0.1,-0.0043264,-0.0041748,0.024843,,0.1
0.3,0.95,0.1,-0.0016527,-0.002879,0.02476,,0.1
0.3,1,0.1,0,0,0.024566,,0.1
0.3,0,0.15,0,0,-9.46E-05,,0.1
0.3,0.05,0.15,-0.0018636,0.0050845,-0.00031647,,0.1
0.3,0.1,0.15,-0.0048386,0.0072097,-0.00045677,,0.1
0.3,0.15,0.15,-0.0084056,0.0075758,-7.74E-05,,0.1
0.3,0.2,0.15,-0.011843,0.0071464,0.00071113,,0.1
0.3,0.25,0.15,-0.014953,0.0063541,0.0018755,,0.1
0.3,0.3,0.15,-0.01764,0.0053525,0.0033864,,0.1
0.3,0.35,0.15,-0.019828,0.004202,0.0051989,,0.1
0.3,0.4,0.15,-0.02146,0.0029386,0.0072579,,0.1
0.3,0.45,0.15,-0.022494,0.001593,0.0094996,,0.1
0.3,0.5,0.15,-0.022902,0.00019479,0.011854,,0.1
0.3,0.55,0.15,-0.022668,-0.0012257,0.014244,,0.1
0.3,0.6,0.15,-0.021789,-0.0026361,0.01659,,0.1
0.3,0.65,0.15,-0.020274,-0.0040001,0.018808,,0.1
0.3,0.7,0.15,-0.018152,-0.0052767,0.020815,,0.1
0.3,0.75,0.15,-0.015469,-0.0064146,0.022532,,0.1
0.3,0.8,0.15,-0.0123,-0.0073337,0.023886,,0.1
0.3,0.85,0.15,-0.0087518,-0.0078548,0.024824,,0.1
0.3,0.9,0.15,-0.0050426,-0.0075134,0.025295,,0.1
0.3,0.95,0.15,-0.0019417,-0.0053074,0.025179,,0.1
0.3,1,0.15,0,0,0.024952,,0.1
0.3,0,0.2,0,0,-0.00089283,,0.1
0.3,0.05,0.2,-0.0020527,0.0076608,-0.0011447,,0.1
0.3,0.1,0.2,-0.0053341,0.010744,-0.0013154,,0.1
0.3,0.15,0.2,-0.0092606,0.011242,-0.00092009,,0.1
0.3,0.2,0.2,-0.013031,0.010586,-8.68E-05,,0.1
0.3,0.25,0.2,-0.016433,0.0094018,0.0011463,,0.1
0.3,0.3,0.2,-0.019365,0.0079125,0.0027479,,0.1
0.3,0.35,0.2,-0.021749,0.0062075,0.0046708,,0.1
0.3,0.4,0.2,-0.023529,0.0043401,0.0068571,,0.1
0.3,0.45,0.2,-0.024662,0.0023549,0.0092407,,0.1
0.3,0.5,0.2,-0.025121,0.00029399,0.011748,,0.1
0.3,0.55,0.2,-0.024886,-0.0018002,0.0143,,0.1
0.3,0.6,0.2,-0.023951,-0.003882,0.01681,,0.1
0.3,0.65,0.2,-0.022324,-0.0059002,0.019191,,0.1
0.3,0.7,0.2,-0.020026,-0.0077951,0.021353,,0.1
0.3,0.75,0.2,-0.017102,-0.009491,0.023208,,0.1
0.3,0.8,0.2,-0.013628,-0.010869,0.024675,,0.1
0.3,0.85,0.2,-0.0097137,-0.011666,0.025693,,0.1
0.3,0.9,0.2,-0.0056012,-0.011206,0.0262,,0.1
0.3,0.95,0.2,-0.0021544,-0.0079995,0.026057,,0.1
0.3,1,0.2,0,0,0.025798,,0.1
0.3,0,0.25,0,0,-0.0021596,,0.1
0.3,0.05,0.25,-0.0022684,0.010483,-0.0024428,,0.1
0.3,0.1,0.25,-0.0059002,0.014616,-0.0026404,,0.1
0.3,0.15,0.25,-0.010239,0.015248,-0.0022138,,0.1
0.3,0.2,0.25,-0.014391,0.014332,-0.0013078,,0.1
0.3,0.25,0.25,-0.018123,0.012712,3.40E-05,,0.1
0.3,0.3,0.25,-0.021331,0.010688,0.0017771,,0.1
0.3,0.35,0.25,-0.023935,0.0083814,0.0038701,,0.1
0.3,0.4,0.25,-0.025882,0.005864,0.0062514,,0.1
0.3,0.45,0.25,-0.02713,0.0031938,0.0088506,,0.1
0.3,0.5,0.25,-0.027652,0.0004239,0.01159,,0.1
0.3,0.55,0.25,-0.027428,-0.0023929,0.014385,,0.1
0.3,0.6,0.25,-0.026447,-0.0052001,0.017145,,0.1
0.3,0.65,0.25,-0.024708,-0.0079326,0.019772,,0.1
0.3,0.7,0.25,-0.022225,-0.010512,0.022169,,0.1
0.3,0.75,0.25,-0.019034,-0.012836,0.024236,,0.1
0.3,0.8,0.25,-0.015207,-0.014739,0.025878,,0.1
0.3,0.85,0.25,-0.010863,-0.015863,0.027021,,0.1
0.3,0.9,0.25,-0.0062694,-0.01529,0.027591,,0.1
0.3,0.95,0.25,-0.0024091,-0.010978,0.027427,,0.1
0.3,1,0.25,0,0,0.027131,,0.1
0.3,0,0.3,0,0,-0.0039383,,0.1
0.3,0.05,0.3,-0.0025519,0.013629,-0.0042592,,0.1
0.3,0.1,0.3,-0.0066347,0.018927,-0.0044854,,0.1
0.3,0.15,0.3,-0.011499,0.019695,-0.0040102,,0.1
0.3,0.2,0.3,-0.016132,0.018475,-0.0029997,,0.1
0.3,0.25,0.3,-0.020277,0.016359,-0.0015049,,0.1
0.3,0.3,0.3,-0.023823,0.013737,0.00043492,,0.1
0.3,0.35,0.3,-0.026695,0.010768,0.0027629,,0.1
0.3,0.4,0.3,-0.028843,0.0075435,0.0054117,,0.1
0.3,0.45,0.3,-0.030233,0.0041332,0.008306,,0.1
0.3,0.5,0.3,-0.030838,0.00059899,0.011362,,0.1
0.3,0.55,0.3,-0.030638,-0.0029997,0.01449,,0.1
0.3,0.6,0.3,-0.029613,-0.0065988,0.017591,,0.1
0.3,0.65,0.3,-0.027752,-0.010123,0.02056,,0.1
0.3,0.7,0.3,-0.025054,-0.013475,0.023284,,0.1
0.3,0.75,0.3,-0.021541,-0.016523,0.025648,,0.1
0.3,0.8,0.3,-0.017276,-0.019048,0.027539,,0.1
0.3,0.85,0.3,-0.012379,-0.020574,0.028864,,0.1
0.3,0.9,0.3,-0.0071589,-0.019897,0.02953,,0.1
0.3,0.95,0.3,-0.0027522,-0.014343,0.029346,,0.1
0.3,1,0.3,0,0,0.029007,,0.1
0.3,0,0.35,0,0,-0.00629,,0.1
0.3,0.05,0.35,-0.0029249,0.017197,-0.0066582,,0.1
0.3,0.1,0.35,-0.0075914,0.023806,-0.0069175,,0.1
0.3,0.15,0.35,-0.013126,0.024705,-0.006374,,0.1
0.3,0.2,0.35,-0.018363,0.023117,-0.0052226,,0.1
0.3,0.25,0.35,-0.023014,0.020422,-0.0035248,,0.1
0.3,0.3,0.35,-0.026968,0.017121,-0.0013271,,0.1
0.3,0.35,0.35,-0.030157,0.013413,0.0013063,,0.1
0.3,0.4,0.35,-0.032542,0.0094112,0.004301,,0.1
0.3,0.45,0.35,-0.0341,0.0051974,0.0075752,,0.1
0.3,0.5,0.35,-0.03481,0.0008369,0.01104,,0.1
0.3,0.55,0.35,-0.034651,-0.0036103,0.014598,,0.1
0.3,0.6,0.35,-0.033594,-0.0080791,0.018142,,0.1
0.3,0.65,0.35,-0.031611,-0.012488,0.021557,,0.1
0.3,0.7,0.35,-0.028676,-0.016726,0.024716,,0.1
0.3,0.75,0.35,-0.024785,-0.020629,0.02748,,0.1
0.3,0.8,0.35,-0.019982,-0.023911,0.029714,,0.1
0.3,0.85,0.35,-0.014385,-0.02595,0.031294,,0.1
0.3,0.9,0.35,-0.0083472,-0.025195,0.032098,,0.1
0.3,0.95,0.35,-0.003215,-0.018225,0.031894,,0.1
0.3,1,0.35,0,0,0.031499,,0.1
0.3,0,0.4,0,0,-0.009298,,0.1
0.3,0.05,0.4,-0.0034115,0.021314,-0.0097263,,0.1
0.3,0.1,0.4,-0.0088275,0.02941,-0.010025,,0.1
0.3,0.15,0.4,-0.015208,0.030422,-0.0093894,,0.1
0.3,0.2,0.4,-0.021187,0.02837,-0.0080537,,0.1
0.3,0.25,0.4,-0.026442,0.024985,-0.0060952,,0.1
0.3,0.3,0.4,-0.030867,0.020894,-0.0035705,,0.1
0.3,0.35,0.4,-0.034414,0.016353,-0.00055391,,0.1
0.3,0.4,0.4,-0.037064,0.011496,0.0028715,,0.1
0.3,0.45,0.4,-0.038812,0.0064105,0.0066172,,0.1
0.3,0.5,0.4,-0.03965,0.0011597,0.010588,,0.1
0.3,0.55,0.4,-0.039558,-0.004205,0.014681,,0.1
0.3,0.6,0.4,-0.038496,-0.009628,0.018782,,0.1
0.3,0.65,0.4,-0.036411,-0.015032,0.022764,,0.1
0.3,0.7,0.4,-0.033239,-0.020298,0.026483,,0.1
0.3,0.75,0.4,-0.028934,-0.025228,0.029776,,0.1
0.3,0.8,0.4,-0.023497,-0.029457,0.03247,,0.1
0.3,0.85,0.4,-0.017029,-0.032177,0.034402,,0.1
0.3,0.9,0.4,-0.0099326,-0.0314,0.035406,,0.1
0.3,0.95,0.4,-0.0038385,-0.022797,0.035183,,0.1
0.3,1,0.4,0,0,0.034714,,0.1
0.3,0,0.45,0,0,-0.013074,,0.1
0.3,0.05,0.45,-0.0040483,0.026139,-0.013579,,0.1
0.3,0.1,0.45,-0.010426,0.035936,-0.013926,,0.1
0.3,0.15,0.45,-0.017864,0.037013,-0.013166,,0.1
0.3,0.2,0.45,-0.024738,0.034357,-0.011592,,0.1
0.3,0.25,0.45,-0.03069,0.030124,-0.009303,,0.1
0.3,0.3,0.45,-0.035637,0.025105,-0.0063715,,0.1
0.3,0.35,0.45,-0.039563,0.019617,-0.0028845,,0.1
0.3,0.4,0.45,-0.042487,0.013817,0.0010645,,0.1
0.3,0.45,0.45,-0.044437,0.0077932,0.0053794,,0.1
0.3,0.5,0.45,-0.045427,0.0015946,0.0099604,,0.1
0.3,0.55,0.45,-0.04544,-0.0047496,0.014701,,0.1
0.3,0.6,0.45,-0.044424,-0.011209,0.019483,,0.1
0.3,0.65,0.45,-0.042291,-0.017728,0.024169,,0.1
0.3,0.7,0.45,-0.038924,-0.024191,0.028598,,0.1
0.3,0.75,0.45,-0.034203,-0.030375,0.032578,,0.1
0.3,0.8,0.45,-0.028055,-0.035821,0.035889,,0.1
0.3,0.85,0.45,-0.020527,-0.039477,0.03831,,0.1
0.3,0.9,0.45,-0.012068,-0.038792,0.039601,,0.1
0.3,0.95,0.45,-0.0046908,-0.028294,0.039364,,0.1
0.3,1,0.45,0,0,0.038797,,0.1
0.3,0,0.5,0,0,-0.017766,,0.1
0.3,0.05,0.5,-0.0048954,0.031884,-0.018371,,0.1
0.3,0.1,0.5,-0.012514,0.04363,-0.018773,,0.1
0.3,0.15,0.5,-0.021271,0.044673,-0.017845,,0.1
0.3,0.2,0.5,-0.029205,0.041201,-0.01596,,0.1
0.3,0.25,0.5,-0.035933,0.035904,-0.013255,,0.1
0.3,0.3,0.5,-0.041419,0.029776,-0.0098209,,0.1
0.3,0.35,0.5,-0.04571,0.023207,-0.0057641,,0.1
0.3,0.4,0.5,-0.048889,0.016375,-0.0011901,,0.1
0.3,0.45,0.5,-0.051035,0.0093578,0.0037981,,0.1
0.3,0.5,0.5,-0.052193,0.0021741,0.009098,,0.1
0.3,0.55,0.5,-0.052362,-0.0051892,0.014604,,0.1
0.3,0.6,0.5,-0.051476,-0.012751,0.020199,,0.1
0.3,0.65,0.5,-0.049404,-0.0205,0.025741,,0.1
0.3,0.7,0.5,-0.045952,-0.028356,0.031058,,0.1
0.3,0.75,0.5,-0.040887,-0.036085,0.035924,,0.1
0.3,0.8,0.5,-0.034001,-0.043126,0.040063,,0.1
0.3,0.85,0.5,-0.025221,-0.048117,0.043168,,0.1
0.3,0.9,0.5,-0.01501,-0.04775,0.044884,,0.1
0.3,0.95,0.5,-0.0058931,-0.035047,0.044646,,0.1
0.3,1,0.5,0,0,0.043949,,0.1
0.3,0,0.55,0,0,-0.023577,,0.1
0.3,0.05,0.55,-0.0060572,0.038843,-0.024309,,0.1
0.3,0.1,0.55,-0.015301,0.052812,-0.024773,,0.1
0.3,0.15,0.55,-0.025699,0.053629,-0.023608,,0.1
0.3,0.2,0.55,-0.034859,0.049018,-0.021312,,0.1
0.3,0.25,0.55,-0.0424,0.042353,-0.018077,,0.1
0.3,0.3,0.55,-0.048385,0.034885,-0.014024,,0.1
0.3,0.35,0.55,-0.052971,0.027084,-0.0092819,,0.1
0.3,0.4,0.55,-0.056337,0.019139,-0.0039715,,0.1
0.3,0.45,0.55,-0.058637,0.0111,0.0017984,,0.1
0.3,0.5,0.55,-0.059972,0.0029335,0.0079268,,0.1
0.3,0.55,0.55,-0.060363,-0.0054436,0.014316,,0.1
0.3,0.6,0.55,-0.059735,-0.01413,0.020858,,0.1
0.3,0.65,0.55,-0.057908,-0.023201,0.027421,,0.1
0.3,0.7,0.55,-0.054588,-0.032652,0.033828,,0.1
0.3,0.75,0.55,-0.049377,-0.042285,0.039829,,0.1
0.3,0.8,0.55,-0.04184,-0.051451,0.045081,,0.1
0.3,0.85,0.55,-0.031657,-0.058399,0.049161,,0.1
0.3,0.9,0.55,-0.019207,-0.058787,0.051525,,0.1
0.3,0.95,0.55,-0.0076778,-0.04356,0.051332,,0.1
0.3,1,0.55,0,0,0.050464,,0.1
0.3,0,0.6,0,0,-0.030794,,0.1
0.3,0.05,0.6,-0.0077228,0.047449,-0.031687,,0.1
0.3,0.1,0.6,-0.019136,0.063907,-0.032205,,0.1
0.3,0.15,0.6,-0.031567,0.064135,-0.030689,,0.1
0.3,0.2,0.6,-0.042087,0.057888,-0.027836,,0.1
0.3,0.25,0.6,-0.050394,0.049437,-0.023917,,0.1
0.3,0.3,0.6,-0.056739,0.040337,-0.019096,,0.1
0.3,0.35,0.6,-0.061454,0.031142,-0.013533,,0.1
0.3,0.4,0.6,-0.064861,0.022028,-0.007363,,0.1
0.3,0.45,0.6,-0.067226,0.012987,-0.00070105,,0.1
0.3,0.5,0.6,-0.06872,0.0039045,0.0063592,,0.1
0.3,0.55,0.6,-0.069407,-0.0054037,0.013739,,0.1
0.3,0.6,0.6,-0.069216,-0.015157,0.021355,,0.1
0.3,0.65,0.6,-0.067922,-0.025571,0.029101,,0.1
0.3,0.7,0.6,-0.065115,-0.03679,0.03682,,0.1
0.3,0.75,0.6,-0.060174,-0.048737,0.044257,,0.1
0.3,0.8,0.6,-0.052307,-0.060748,0.051008,,0.1
0.3,0.85,0.6,-0.040719,-0.070632,0.056501,,0.1
0.3,0.9,0.6,-0.025469,-0.072618,0.059896,,0.1
0.3,0.95,0.6,-0.010515,-0.05464,0.05987,,0.1
0.3,1,0.6,0,0,0.058798,,0.1
0.3,0,0.65,0,0,-0.039854,,0.1
0.3,0.05,0.65,-0.010251,0.058365,-0.040939,,0.1
0.3,0.1,0.65,-0.024613,0.077484,-0.041455,,0.1
0.3,0.15,0.65,-0.039519,0.076445,-0.039394,,0.1
0.3,0.2,0.65,-0.051428,0.067807,-0.035759,,0.1
0.3,0.25,0.65,-0.060284,0.056993,-0.03094,,0.1
0.3,0.3,0.65,-0.066677,0.045912,-0.025158,,0.1
0.3,0.35,0.65,-0.071206,0.035168,-0.018606,,0.1
0.3,0.4,0.65,-0.074396,0.024879,-0.011442,,0.1
0.3,0.45,0.65,-0.076654,0.014937,-0.0037789,,0.1
0.3,0.5,0.65,-0.078246,0.0051067,0.004305,,0.1
0.3,0.55,0.65,-0.079296,-0.0049314,0.012758,,0.1
0.3,0.6,0.65,-0.079763,-0.015559,0.021541,,0.1
0.3,0.65,0.65,-0.079407,-0.027199,0.030605,,0.1
0.3,0.7,0.65,-0.077712,-0.040246,0.039851,,0.1
0.3,0.75,0.65,-0.073801,-0.054905,0.049066,,0.1
0.3,0.8,0.65,-0.066367,-0.070681,0.057827,,0.1
0.3,0.85,0.65,-0.053776,-0.085005,0.065398,,0.1
0.3,0.9,0.65,-0.035257,-0.090213,0.070494,,0.1
0.3,0.95,0.65,-0.01537,-0.069662,0.070979,,0.1
0.3,1,0.65,0,0,0.069742,,0.1
0.3,0,0.7,0,0,-0.051489,,0.1
0.3,0.05,0.7,-0.014332,0.072668,-0.052745,,0.1
0.3,0.1,0.7,-0.032737,0.094277,-0.053076,,0.1
0.3,0.15,0.7,-0.050474,0.090738,-0.05012,,0.1
0.3,0.2,0.7,-0.0635,0.078567,-0.045352,,0.1
0.3,0.25,0.7,-0.072346,0.064639,-0.039323,,0.1
0.3,0.3,0.7,-0.078172,0.05119,-0.032317,,0.1
0.3,0.35,0.7,-0.081964,0.038789,-0.024571,,0.1
0.3,0.4,0.7,-0.084502,0.027412,-0.01626,,0.1
0.3,0.45,0.7,-0.086355,0.016788,-0.0074934,,0.1
0.3,0.5,0.7,-0.087894,0.0065188,0.0016764,,0.1
0.3,0.55,0.7,-0.089324,-0.0038835,0.01124,,0.1
0.3,0.6,0.7,-0.090672,-0.014996,0.021225,,0.1
0.3,0.65,0.7,-0.09174,-0.027503,0.031673,,0.1
0.3,0.7,0.7,-0.091986,-0.042179,0.042603,,0.1
0.3,0.75,0.7,-0.090322,-0.059754,0.053928,,0.1
0.3,0.8,0.7,-0.084817,-0.080298,0.065325,,0.1
0.3,0.85,0.7,-0.072516,-0.10124,0.075978,,0.1
0.3,0.9,0.7,-0.050879,-0.11269,0.083987,,0.1
0.3,0.95,0.7,-0.024041,-0.090942,0.08593,,0.1
0.3,1,0.7,0,0,0.084863,,0.1
0.3,0,0.75,0,0,-0.067063,,0.1
0.3,0.05,0.75,-0.021229,0.092136,-0.06827,,0.1
0.3,0.1,0.75,-0.044983,0.11512,-0.067856,,0.1
0.3,0.15,0.75,-0.065296,0.10686,-0.063367,,0.1
0.3,0.2,0.75,-0.078335,0.089503,-0.056917,,0.1
0.3,0.25,0.75,-0.085878,0.07155,-0.049224,,0.1
0.3,0.3,0.75,-0.089957,0.055391,-0.040635,,0.1
0.3,0.35,0.75,-0.092053,0.041363,-0.031431,,0.1
0.3,0.4,0.75,-0.093213,0.02915,-0.021802,,0.1
0.3,0.45,0.75,-0.094145,0.018232,-0.011842,,0.1
0.3,0.5,0.75,-0.095305,0.0080055,-0.0015649,,0.1
0.3,0.55,0.75,-0.096975,-0.0021964,0.0090803,,0.1
0.3,0.6,0.75,-0.099288,-0.013145,0.020203,,0.1
0.3,0.65,0.75,-0.10218,-0.025805,0.031969,,0.1
0.3,0.7,0.75,-0.10526,-0.041441,0.044575,,0.1
0.3,0.75,0.75,-0.10744,-0.061605,0.058199,,0.1
0.3,0.8,0.75,-0.10628,-0.087601,0.072868,,0.1
0.3,0.85,0.75,-0.09714,-0.11784,0.088008,,0.1
0.3,0.9,0.75,-0.074409,-0.14058,0.10114,,0.1
0.3,0.95,0.75,-0.038887,-0.12189,0.10702,,0.1
0.3,1,0.75,0,0,0.10732,,0.1
0.3,0,0.8,0,0,-0.08948,,0.1
0.3,0.05,0.8,-0.032744,0.1193,-0.089737,,0.1
0.3,0.1,0.8,-0.062269,0.14009,-0.086964,,0.1
0.3,0.15,0.8,-0.082411,0.12335,-0.079734,,0.1
0.3,0.2,0.8,-0.092086,0.098693,-0.070725,,0.1
0.3,0.25,0.8,-0.095391,0.075915,-0.060691,,0.1
0.3,0.3,0.8,-0.095442,0.057031,-0.050019,,0.1
0.3,0.35,0.8,-0.094161,0.041758,-0.039024,,0.1
0.3,0.4,0.8,-0.092734,0.029269,-0.027888,,0.1
0.3,0.45,0.8,-0.091872,0.01869,-0.016664,,0.1
0.3,0.5,0.8,-0.092009,0.0091921,-0.0053084,,0.1
0.3,0.55,0.8,-0.09344,-4.52E-05,0.0063076,,0.1
0.3,0.6,0.8,-0.096397,-0.0099286,0.018378,,0.1
0.3,0.65,0.8,-0.10105,-0.021644,0.031197,,0.1
0.3,0.7,0.8,-0.10735,-0.03694,0.045186,,0.1
0.3,0.75,0.8,-0.1147,-0.058448,0.060911,,0.1
0.3,0.8,0.8,-0.12075,-0.089559,0.079134,,0.1
0.3,0.85,0.8,-0.11951,-0.13149,0.10031,,0.1
0.3,0.9,0.8,-0.1018,-0.1727,0.12208,,0.1
0.3,0.95,0.8,-0.059473,-0.16728,0.13747,,0.1
0.3,1,0.8,0,0,0.14241,,0.1
0.3,0,0.85,0,0,-0.12524,,0.1
0.3,0.05,0.85,-0.048574,0.15586,-0.12135,,0.1
0.3,0.1,0.85,-0.078043,0.16465,-0.11168,,0.1
0.3,0.15,0.85,-0.087177,0.13416,-0.099551,,0.1
0.3,0.2,0.85,-0.084876,0.10086,-0.086575,,0.1
0.3,0.25,0.85,-0.07802,0.073749,-0.073217,,0.1
0.3,0.3,0.85,-0.070123,0.053293,-0.059837,,0.1
0.3,0.35,0.85,-0.062909,0.038038,-0.046708,,0.1
0.3,0.4,0.85,-0.057194,0.026426,-0.033926,,0.1
0.3,0.45,0.85,-0.053328,0.017189,-0.021443,,0.1
0.3,0.5,0.85,-0.051473,0.009328,-0.0091195,,0.1
0.3,0.55,0.85,-0.051768,0.0019695,0.0032623,,0.1
0.3,0.6,0.85,-0.054442,-0.0058077,0.015994,,0.1
0.3,0.65,0.85,-0.059867,-0.015222,0.029478,,0.1
0.3,0.7,0.85,-0.06853,-0.02829,0.044326,,0.1
0.3,0.75,0.85,-0.080819,-0.048679,0.061541,,0.1
0.3,0.8,0.85,-0.095716,-0.082519,0.082997,,0.1
0.3,0.85,0.85,-0.10794,-0.13633,0.11129,,0.1
0.3,0.9,0.85,-0.1085,-0.20362,0.1459,,0.1
0.3,0.95,0.85,-0.072709,-0.23081,0.18237,,0.1
0.3,1,0.85,0,0,0.20041,,0.1
0.3,0,0.9,0,0,-0.18784,,0.1
0.3,0.05,0.9,-0.047934,0.20215,-0.16893,,0.1
0.3,0.1,0.9,-0.048944,0.17339,-0.13978,,0.1
0.3,0.15,0.9,-0.01969,0.12432,-0.11998,,0.1
0.3,0.2,0.9,0.0088896,0.085994,-0.10142,,0.1
0.3,0.25,0.9,0.033157,0.058955,-0.084021,,0.1
0.3,0.3,0.9,0.05259,0.040535,-0.067777,,0.1
0.3,0.35,0.9,0.067457,0.028001,-0.052644,,0.1
0.3,0.4,0.9,0.078311,0.019202,-0.038466,,0.1
0.3,0.45,0.9,0.08573,0.012675,-0.025015,,0.1
0.3,0.5,0.9,0.090143,0.0074511,-0.012025,,0.1
0.3,0.55,0.9,0.091749,0.0028104,0.00081222,,0.1
0.3,0.6,0.9,0.09049,-0.0019536,0.01388,,0.1
0.3,0.65,0.9,0.085968,-0.0077788,0.027668,,0.1
0.3,0.7,0.9,0.077237,-0.016396,0.042966,,0.1
0.3,0.75,0.9,0.062568,-0.031568,0.061328,,0.1
0.3,0.8,0.9,0.040109,-0.061157,0.086089,,0.1
0.3,0.85,0.9,0.010628,-0.11838,0.12328,,0.1
0.3,0.9,0.9,-0.029682,-0.20995,0.1764,,0.1
0.3,0.95,0.9,-0.034331,-0.28525,0.26221,,0.1
0.3,1,0.9,0,0,0.31754,,0.1
0.3,0,0.95,0,0,-0.33195,,0.1
0.3,0.05,0.95,0.11927,0.18381,-0.25556,,0.1
0.3,0.1,0.95,0.18382,0.13318,-0.15797,,0.1
0.3,0.15,0.95,0.26992,0.084393,-0.12511,,0.1
0.3,0.2,0.95,0.32615,0.053364,-0.10359,,0.1
0.3,0.25,0.95,0.36265,0.033853,-0.084916,,0.1
0.3,0.3,0.95,0.38747,0.021747,-0.068203,,0.1
0.3,0.35,0.95,0.40467,0.014283,-0.053015,,0.1
0.3,0.4,0.95,0.41653,0.0095367,-0.038904,,0.1
0.3,0.45,0.95,0.42455,0.0063194,-0.025546,,0.1
0.3,0.5,0.95,0.42963,0.0039441,-0.012664,,0.1
0.3,0.55,0.95,0.43224,0.0019844,3.97E-05,,0.1
0.3,0.6,0.95,0.43251,0.00010404,0.012934,,0.1
